1.011480,0.035621,0.995635,0.454155,0.492792,0.524011,0.000000
1.005842,0.022058,1.024410,0.471681,0.496659,0.502717,0.000000
0.987346,0.023524,1.012774,0.460196,0.489376,0.507605,0.000000
0.974522,0.033799,0.990680,0.525889,0.508606,0.470886,0.000000
0.968429,0.024844,1.009119,0.500171,0.504465,0.486530,0.000000
1.003066,0.024069,1.018458,0.502178,0.505746,0.477060,0.000000
1.096412,0.049080,0.987183,0.539614,0.510899,0.453639,0.000000
1.159796,0.052863,0.991748,0.669519,0.539979,0.382023,0.000000
0.945778,0.028069,0.996153,0.487149,0.500702,0.500070,0.000000
0.996934,0.031931,0.999360,0.495664,0.503285,0.486822,0.000000
0.982779,0.023926,1.012240,0.432423,0.488725,0.538557,0.000000
0.974920,0.015217,1.035007,0.472851,0.499298,0.499929,0.000000
0.983977,0.089594,1.001347,0.553488,0.428115,0.788408,0.000000
0.988383,0.088790,1.007283,0.498209,0.505759,0.479484,0.000000
1.001681,0.090156,0.998653,0.480068,0.502134,0.488856,0.000000
0.989368,0.087042,1.023175,0.432108,0.490309,0.540322,0.000000
0.981548,0.091981,0.973106,0.750314,0.564309,0.337468,0.000000
0.949723,0.089671,0.986955,0.445503,0.493734,0.537391,0.000000
1.367766,0.089844,1.031367,2.512689,0.774492,0.107055,0.000000
1.020764,0.093780,0.972167,0.731155,0.553264,0.341784,0.000000
1.010856,0.088939,1.011816,0.437561,0.490909,0.528383,0.000000
1.007384,0.091351,0.992034,0.479931,0.502514,0.491231,0.000000
1.090471,0.090246,1.007449,1.826320,0.732832,0.163422,0.000000
2.080901,0.138491,0.916223,0.509275,0.505382,0.340009,0.000000
0.958489,0.083921,1.033992,0.460664,0.494114,0.508769,0.000000
1.246853,0.108143,0.913453,2.509775,0.787065,0.123978,0.000000
0.962649,0.082916,1.045674,0.448696,0.494596,0.520305,0.000000
0.998319,0.090835,0.994456,0.505925,0.508073,0.471507,0.000000
1.038996,0.095467,0.972050,0.393672,0.481993,0.575018,0.000000
1.019805,0.094261,0.976230,0.457425,0.497865,0.513224,0.000000
0.978774,0.087252,1.017140,0.343519,0.465659,0.662822,0.000000
0.978774,0.087252,1.017140,0.343519,0.465659,0.662822,0.000000
0.979041,0.223627,1.182955,0.804407,0.467494,0.575910,0.000000
1.020649,0.232345,1.082501,0.714010,0.497782,0.157596,0.000000
1.061018,0.243576,0.854089,0.985127,0.575254,0.166955,0.000000
1.064029,0.237638,0.933762,0.393043,0.445759,0.324883,0.000000
1.022848,0.235582,0.986701,0.792181,0.513077,0.157012,0.000000
0.984417,0.227413,1.001730,0.298986,0.449218,0.822524,0.000000
1.050199,0.919747,0.511175,0.357836,0.552588,0.656441,0.000000
1.075834,0.232889,1.032645,0.416317,0.485742,0.533613,0.000000
1.021562,0.240621,0.882324,0.401313,0.447811,0.327941,0.000000
1.001653,0.240706,0.881490,0.413648,0.444919,0.327811,0.000000
0.984381,0.227349,1.193603,0.299000,0.449224,0.822397,0.000000
0.988220,0.225144,1.099403,0.479193,0.502218,0.519923,0.000000
0.982484,0.224980,1.112217,0.480806,0.503671,0.519923,0.000000
0.943063,0.236104,0.933445,0.442840,0.497054,0.570938,0.000000
0.998346,0.225012,1.112546,0.496372,0.506432,0.476715,0.000000
1.041548,0.227728,0.998270,0.318884,0.453729,0.732845,0.000000
0.973892,0.225986,1.059532,0.494448,0.506494,0.491697,0.000000
0.932170,0.227357,0.981103,0.508611,0.512262,0.500201,0.000000
0.954948,0.227247,0.982233,0.496915,0.513801,0.566832,0.000000
1.413139,0.232272,1.054174,0.484205,0.555571,0.157767,0.000000
1.528110,0.196375,0.968603,0.268524,0.608605,0.332359,0.000000
1.686243,0.239241,0.943806,0.252959,0.717002,0.242929,0.000000
1.008913,0.025596,1.002985,0.173963,0.485848,0.527748,0.000000
0.992885,0.093568,0.989033,0.252959,0.723664,0.238843,0.000000
0.997571,0.083640,0.990870,0.271700,0.583718,0.352567,0.000000
1.007723,0.041602,0.974058,0.308816,0.535745,0.432673,0.000000
0.960766,0.019173,1.007374,0.313206,0.513338,0.484304,0.000000
0.892531,0.008148,1.010292,0.147551,0.488805,0.535539,0.000000
1.105856,0.047835,0.984817,0.227040,0.493304,0.515695,0.000000
0.980643,0.023351,1.003256,0.151066,0.487173,0.545718,0.000000
0.996995,0.031982,0.989383,0.099235,0.475915,0.571506,0.000000
0.946150,0.015618,1.009502,0.141433,0.488074,0.543406,0.000000
1.015898,0.018554,1.020136,0.334806,0.539936,0.418052,0.000000
1.002281,0.024472,1.006477,0.146009,0.486299,0.547605,0.000000
1.112336,0.036990,1.005873,0.198514,0.493889,0.520783,0.000000
0.997718,0.028018,0.997015,0.095385,0.482053,0.569496,0.000000
1.009874,0.123522,0.957362,0.553875,0.549519,0.417178,0.000000
0.926887,0.001979,1.035681,0.312781,0.506111,0.477994,0.000000
1.009874,0.123522,0.957362,0.553875,0.549519,0.417178,0.000000
0.912422,0.004247,1.025528,0.198212,0.489691,0.519334,0.000000
1.000242,0.063940,0.375475,0.203293,0.500100,0.509031,0.000000
1.028418,0.090450,1.000185,0.244024,0.729469,0.226047,0.000000
0.999758,0.063933,0.401153,0.241543,0.499899,0.509127,0.000000
1.909993,0.147996,0.902888,0.998644,0.625288,0.217671,0.000000
1.732895,0.161669,0.858062,0.784984,0.562062,0.358375,0.000000
1.108009,0.119240,0.871685,0.445385,0.533693,0.440984,0.000000
1.067108,0.092450,1.015228,0.050967,0.444651,0.627962,0.000000
0.963346,0.089550,0.999814,0.264348,0.506403,0.488624,0.000000
1.494867,0.131382,0.875169,0.812782,0.807902,0.126029,0.000000
1.023994,0.088495,1.028508,0.298259,0.639856,0.297688,0.000000
0.982755,0.090472,1.003094,0.238457,0.499692,0.497171,0.000000
0.958711,0.084340,1.040554,0.183696,0.493505,0.515655,0.000000
0.927640,0.089170,0.995301,0.171345,0.493795,0.540786,0.000000
1.020174,0.094908,0.980237,0.023261,0.461488,0.594783,0.000000
1.004830,0.090682,1.006514,0.257594,0.503956,0.486001,0.000000
0.986525,0.089125,1.017207,0.297844,0.512547,0.475523,0.000000
0.975762,0.092422,0.985862,0.233492,0.498959,0.502832,0.000000
0.969615,0.087483,1.018480,0.133669,0.484072,0.540786,0.000000
0.956755,0.087911,1.012427,0.143875,0.487468,0.540786,0.000000
0.985186,0.085839,1.038844,0.135351,0.481100,0.534980,0.000000
0.987040,0.230279,0.983805,0.180751,0.667874,0.347574,0.000000
1.871135,0.237828,0.812810,0.279875,0.234962,1.027739,0.000000
0.881401,0.239335,0.717389,0.303093,0.474643,0.579155,0.000000
1.043586,0.223003,1.419953,0.231202,0.546648,0.417001,0.000000
1.003052,0.224382,1.308318,0.188414,0.510262,0.469712,0.000000
1.059675,0.231650,0.973757,0.261656,0.353929,1.089373,0.000000
1.004985,0.258742,0.511890,0.127086,0.444427,0.626919,0.000000
1.062295,0.223363,1.429843,0.218855,0.537559,0.410341,0.000000
0.958767,0.225601,1.198205,0.187107,0.451054,0.607142,0.000000
1.005949,0.231054,0.971855,0.977106,0.546338,0.430529,0.000000
1.004007,0.231262,0.970606,1.005946,0.549012,0.428762,0.000000
0.980257,0.228673,1.067767,0.440371,0.491444,0.522505,0.000000
0.955070,0.229720,1.016194,0.552734,0.504973,0.512971,0.000000
0.935294,0.227625,1.088440,0.097496,0.433354,0.656339,0.000000
1.012872,0.222924,1.434442,0.575536,0.504737,0.487029,0.000000
1.258808,0.240439,0.684076,0.174487,0.489465,0.325484,0.000000
0.965748,0.232936,0.884306,0.979777,0.841727,0.258213,0.000000
0.996947,0.231494,0.950127,0.248798,0.561973,0.427127,0.000000
0.956517,0.227879,1.086486,0.228171,0.495263,0.518423,0.000000
1.053628,0.291918,0.995590,0.268113,0.469161,0.548062,0.000000
